Time;MLII;V5
00:00:08.750;-0.290;-0.160
00:00:08.752;-0.295;-0.165
00:00:08.755;-0.300;-0.185
00:00:08.758;-0.290;-0.195
00:00:08.761;-0.305;-0.185
00:00:08.763;-0.295;-0.185
00:00:08.766;-0.290;-0.170
00:00:08.769;-0.295;-0.175
00:00:08.772;-0.290;-0.170
00:00:08.775;-0.310;-0.185
00:00:08.777;-0.320;-0.180
00:00:08.780;-0.315;-0.185
00:00:08.783;-0.315;-0.180
00:00:08.786;-0.300;-0.175
00:00:08.788;-0.305;-0.185
00:00:08.791;-0.315;-0.190
00:00:08.794;-0.330;-0.185
00:00:08.797;-0.320;-0.170
00:00:08.800;-0.305;-0.160
00:00:08.802;-0.315;-0.185
00:00:08.805;-0.305;-0.185
00:00:08.808;-0.315;-0.190
00:00:08.811;-0.325;-0.200
00:00:08.813;-0.310;-0.195
00:00:08.816;-0.295;-0.165
00:00:08.819;-0.300;-0.175
00:00:08.822;-0.305;-0.180
00:00:08.825;-0.310;-0.190
00:00:08.827;-0.325;-0.195
00:00:08.830;-0.315;-0.190
00:00:08.833;-0.315;-0.160
00:00:08.836;-0.305;-0.175
00:00:08.838;-0.305;-0.165
00:00:08.841;-0.325;-0.185
00:00:08.844;-0.320;-0.180
00:00:08.847;-0.320;-0.180
00:00:08.850;-0.310;-0.155
00:00:08.852;-0.305;-0.170
00:00:08.855;-0.320;-0.180
00:00:08.858;-0.320;-0.180
00:00:08.861;-0.320;-0.185
00:00:08.863;-0.310;-0.165
00:00:08.866;-0.305;-0.150
00:00:08.869;-0.290;-0.160
00:00:08.872;-0.285;-0.165
00:00:08.875;-0.290;-0.180
00:00:08.877;-0.305;-0.180
00:00:08.880;-0.310;-0.165
00:00:08.883;-0.300;-0.150
00:00:08.886;-0.300;-0.155
00:00:08.888;-0.310;-0.155
00:00:08.891;-0.315;-0.170
00:00:08.894;-0.315;-0.175
00:00:08.897;-0.310;-0.165
00:00:08.900;-0.295;-0.155
00:00:08.902;-0.300;-0.150
00:00:08.905;-0.295;-0.155
00:00:08.908;-0.315;-0.165
00:00:08.911;-0.310;-0.165
00:00:08.913;-0.290;-0.160
00:00:08.916;-0.265;-0.160
00:00:08.919;-0.240;-0.165
00:00:08.922;-0.255;-0.170
00:00:08.925;-0.240;-0.175
00:00:08.927;-0.250;-0.160
00:00:08.930;-0.225;-0.135
00:00:08.933;-0.225;-0.140
00:00:08.936;-0.215;-0.145
00:00:08.938;-0.210;-0.140
00:00:08.941;-0.200;-0.145
00:00:08.944;-0.195;-0.135
00:00:08.947;-0.195;-0.125
00:00:08.950;-0.180;-0.115
00:00:08.952;-0.175;-0.115
00:00:08.955;-0.180;-0.125
00:00:08.958;-0.205;-0.130
00:00:08.961;-0.215;-0.105
00:00:08.963;-0.210;-0.095
00:00:08.966;-0.210;-0.095
00:00:08.969;-0.210;-0.095
00:00:08.972;-0.210;-0.095
00:00:08.975;-0.215;-0.095
00:00:08.977;-0.225;-0.115
00:00:08.980;-0.210;-0.120
00:00:08.983;-0.180;-0.120
00:00:08.986;-0.170;-0.130
00:00:08.988;-0.185;-0.135
00:00:08.991;-0.240;-0.125
00:00:08.994;-0.255;-0.140
00:00:08.997;-0.255;-0.135
00:00:09.000;-0.270;-0.120
00:00:09.002;-0.275;-0.150
00:00:09.005;-0.285;-0.150
00:00:09.008;-0.300;-0.155
00:00:09.011;-0.300;-0.160
00:00:09.013;-0.315;-0.145
00:00:09.016;-0.305;-0.140
00:00:09.019;-0.300;-0.145
00:00:09.022;-0.295;-0.145
00:00:09.025;-0.300;-0.160
00:00:09.027;-0.315;-0.165
00:00:09.030;-0.310;-0.155
00:00:09.033;-0.310;-0.145
00:00:09.036;-0.300;-0.155
00:00:09.038;-0.300;-0.155
00:00:09.041;-0.305;-0.170
00:00:09.044;-0.315;-0.165
00:00:09.047;-0.325;-0.160
00:00:09.050;-0.320;-0.155
00:00:09.052;-0.320;-0.160
00:00:09.055;-0.320;-0.170
00:00:09.058;-0.325;-0.170
00:00:09.061;-0.340;-0.165
00:00:09.063;-0.335;-0.165
00:00:09.066;-0.325;-0.145
00:00:09.069;-0.315;-0.170
00:00:09.072;-0.320;-0.190
00:00:09.075;-0.345;-0.225
00:00:09.077;-0.370;-0.250
00:00:09.080;-0.395;-0.270
00:00:09.083;-0.425;-0.280
00:00:09.086;-0.445;-0.305
00:00:09.088;-0.465;-0.290
00:00:09.091;-0.510;-0.200
00:00:09.094;-0.530;-0.075
00:00:09.097;-0.485;0.040
00:00:09.100;-0.370;0.135
00:00:09.102;-0.235;0.215
00:00:09.105;-0.090;0.320
00:00:09.108;0.105;0.435
00:00:09.111;0.375;0.540
00:00:09.113;0.655;0.580
00:00:09.116;0.820;0.465
00:00:09.119;0.865;0.145
00:00:09.122;0.735;-0.155
00:00:09.125;0.450;-0.285
00:00:09.127;0.060;-0.250
00:00:09.130;-0.270;-0.200
00:00:09.133;-0.430;-0.180
00:00:09.136;-0.460;-0.190
00:00:09.138;-0.415;-0.190
00:00:09.141;-0.385;-0.185
00:00:09.144;-0.365;-0.195
00:00:09.147;-0.355;-0.185
00:00:09.150;-0.355;-0.175
00:00:09.152;-0.345;-0.190
00:00:09.155;-0.350;-0.195
00:00:09.158;-0.350;-0.205
00:00:09.161;-0.360;-0.205
00:00:09.163;-0.345;-0.185
00:00:09.166;-0.340;-0.165
00:00:09.169;-0.340;-0.185
00:00:09.172;-0.335;-0.190
00:00:09.175;-0.335;-0.210
00:00:09.177;-0.355;-0.210
00:00:09.180;-0.345;-0.200
00:00:09.183;-0.340;-0.190
00:00:09.186;-0.335;-0.185
00:00:09.188;-0.340;-0.195
00:00:09.191;-0.350;-0.210
00:00:09.194;-0.365;-0.210
00:00:09.197;-0.360;-0.190
00:00:09.200;-0.365;-0.180
00:00:09.202;-0.350;-0.190
00:00:09.205;-0.345;-0.195
00:00:09.208;-0.365;-0.215
00:00:09.211;-0.360;-0.215
00:00:09.213;-0.350;-0.195
00:00:09.216;-0.355;-0.185
00:00:09.219;-0.350;-0.180
00:00:09.222;-0.355;-0.185
00:00:09.225;-0.350;-0.200
00:00:09.227;-0.360;-0.205
00:00:09.230;-0.335;-0.190
00:00:09.233;-0.335;-0.180
00:00:09.236;-0.330;-0.185
00:00:09.238;-0.340;-0.195
00:00:09.241;-0.350;-0.195
00:00:09.244;-0.350;-0.195
00:00:09.247;-0.345;-0.190
00:00:09.250;-0.335;-0.185
00:00:09.252;-0.345;-0.195
00:00:09.255;-0.355;-0.195
00:00:09.258;-0.355;-0.205
00:00:09.261;-0.370;-0.200
00:00:09.263;-0.355;-0.190
00:00:09.266;-0.350;-0.185
00:00:09.269;-0.345;-0.195
00:00:09.272;-0.365;-0.210
00:00:09.275;-0.365;-0.215
00:00:09.277;-0.370;-0.215
00:00:09.280;-0.365;-0.205
00:00:09.283;-0.355;-0.190
00:00:09.286;-0.345;-0.190
00:00:09.288;-0.345;-0.205
00:00:09.291;-0.345;-0.220
00:00:09.294;-0.340;-0.215
00:00:09.297;-0.335;-0.205
00:00:09.300;-0.325;-0.210
00:00:09.302;-0.335;-0.220
00:00:09.305;-0.345;-0.230
00:00:09.308;-0.350;-0.240
00:00:09.311;-0.350;-0.255
00:00:09.313;-0.355;-0.240
00:00:09.316;-0.355;-0.225
00:00:09.319;-0.360;-0.230
00:00:09.322;-0.350;-0.250
00:00:09.325;-0.360;-0.250
00:00:09.327;-0.365;-0.260
00:00:09.330;-0.345;-0.260
00:00:09.333;-0.345;-0.255
00:00:09.336;-0.330;-0.260
00:00:09.338;-0.350;-0.285
00:00:09.341;-0.345;-0.295
00:00:09.344;-0.355;-0.300
00:00:09.347;-0.350;-0.285
00:00:09.350;-0.340;-0.280
00:00:09.352;-0.335;-0.290
00:00:09.355;-0.350;-0.305
00:00:09.358;-0.365;-0.315
00:00:09.361;-0.380;-0.320
00:00:09.363;-0.385;-0.310
00:00:09.366;-0.355;-0.305
00:00:09.369;-0.360;-0.310
00:00:09.372;-0.355;-0.320
00:00:09.375;-0.370;-0.325
00:00:09.377;-0.385;-0.335
00:00:09.380;-0.370;-0.320
00:00:09.383;-0.370;-0.300
00:00:09.386;-0.350;-0.300
00:00:09.388;-0.345;-0.300
00:00:09.391;-0.365;-0.285
00:00:09.394;-0.365;-0.280
00:00:09.397;-0.360;-0.260
00:00:09.400;-0.345;-0.240
00:00:09.402;-0.330;-0.235
00:00:09.405;-0.330;-0.225
00:00:09.408;-0.330;-0.230
00:00:09.411;-0.335;-0.225
00:00:09.413;-0.315;-0.190
00:00:09.416;-0.310;-0.180
00:00:09.419;-0.285;-0.185
00:00:09.422;-0.290;-0.180
00:00:09.425;-0.290;-0.195
00:00:09.427;-0.300;-0.180
00:00:09.430;-0.280;-0.170
00:00:09.433;-0.275;-0.160
00:00:09.436;-0.260;-0.170
00:00:09.438;-0.260;-0.170
00:00:09.441;-0.270;-0.180
00:00:09.444;-0.265;-0.180
00:00:09.447;-0.255;-0.170
00:00:09.450;-0.250;-0.155
00:00:09.452;-0.245;-0.155
00:00:09.455;-0.245;-0.160
00:00:09.458;-0.255;-0.180
00:00:09.461;-0.265;-0.175
00:00:09.463;-0.260;-0.165
00:00:09.466;-0.255;-0.160
00:00:09.469;-0.240;-0.170
00:00:09.472;-0.250;-0.175
00:00:09.475;-0.255;-0.190
00:00:09.477;-0.275;-0.190
00:00:09.480;-0.275;-0.175
00:00:09.483;-0.265;-0.165
00:00:09.486;-0.270;-0.175
00:00:09.488;-0.275;-0.180
00:00:09.491;-0.280;-0.185
00:00:09.494;-0.290;-0.185
00:00:09.497;-0.280;-0.185
00:00:09.500;-0.275;-0.165
00:00:09.502;-0.270;-0.185
00:00:09.505;-0.270;-0.185
00:00:09.508;-0.280;-0.205
00:00:09.511;-0.290;-0.210
00:00:09.513;-0.280;-0.195
00:00:09.516;-0.285;-0.170
00:00:09.519;-0.275;-0.180
00:00:09.522;-0.290;-0.185
00:00:09.525;-0.280;-0.190
00:00:09.527;-0.290;-0.200
00:00:09.530;-0.280;-0.200
00:00:09.533;-0.285;-0.195
00:00:09.536;-0.275;-0.200
00:00:09.538;-0.280;-0.205
00:00:09.541;-0.295;-0.210
00:00:09.544;-0.305;-0.215
00:00:09.547;-0.300;-0.205
00:00:09.550;-0.300;-0.205
00:00:09.552;-0.305;-0.220
00:00:09.555;-0.315;-0.215
00:00:09.558;-0.320;-0.225
00:00:09.561;-0.310;-0.215
00:00:09.563;-0.310;-0.210
00:00:09.566;-0.300;-0.190
00:00:09.569;-0.310;-0.205
00:00:09.572;-0.310;-0.215
00:00:09.575;-0.320;-0.220
00:00:09.577;-0.325;-0.225
00:00:09.580;-0.310;-0.210
00:00:09.583;-0.320;-0.200
00:00:09.586;-0.310;-0.205
00:00:09.588;-0.310;-0.215
00:00:09.591;-0.315;-0.220
00:00:09.594;-0.325;-0.225
00:00:09.597;-0.315;-0.215
00:00:09.600;-0.305;-0.205
00:00:09.602;-0.315;-0.195
00:00:09.605;-0.310;-0.215
00:00:09.608;-0.320;-0.230
00:00:09.611;-0.325;-0.235
00:00:09.613;-0.325;-0.220
00:00:09.616;-0.320;-0.205
00:00:09.619;-0.305;-0.220
00:00:09.622;-0.305;-0.230
00:00:09.625;-0.300;-0.240
00:00:09.627;-0.315;-0.235
00:00:09.630;-0.300;-0.215
00:00:09.633;-0.310;-0.210
00:00:09.636;-0.315;-0.205
00:00:09.638;-0.305;-0.205
00:00:09.641;-0.310;-0.210
00:00:09.644;-0.320;-0.215
00:00:09.647;-0.310;-0.220
00:00:09.650;-0.300;-0.205
00:00:09.652;-0.295;-0.220
00:00:09.655;-0.300;-0.230
00:00:09.658;-0.315;-0.225
00:00:09.661;-0.325;-0.225
00:00:09.663;-0.325;-0.195
00:00:09.666;-0.305;-0.195
00:00:09.669;-0.310;-0.220
00:00:09.672;-0.290;-0.230
00:00:09.675;-0.315;-0.250
00:00:09.677;-0.325;-0.240
00:00:09.680;-0.320;-0.225
00:00:09.683;-0.290;-0.210
00:00:09.686;-0.280;-0.210
00:00:09.688;-0.260;-0.230
00:00:09.691;-0.260;-0.235
00:00:09.694;-0.265;-0.240
00:00:09.697;-0.260;-0.210
00:00:09.700;-0.250;-0.195
00:00:09.702;-0.230;-0.195
00:00:09.705;-0.220;-0.190
00:00:09.708;-0.220;-0.200
00:00:09.711;-0.235;-0.195
00:00:09.713;-0.220;-0.180
00:00:09.716;-0.205;-0.180
00:00:09.719;-0.205;-0.190
00:00:09.722;-0.210;-0.190
00:00:09.725;-0.210;-0.180
00:00:09.727;-0.230;-0.185
00:00:09.730;-0.240;-0.165
00:00:09.733;-0.230;-0.165
00:00:09.736;-0.225;-0.175
00:00:09.738;-0.235;-0.185
00:00:09.741;-0.250;-0.200
00:00:09.744;-0.265;-0.195
00:00:09.747;-0.260;-0.185
00:00:09.750;-0.245;-0.180
00:00:09.752;-0.215;-0.195
00:00:09.755;-0.215;-0.195
00:00:09.758;-0.245;-0.215
00:00:09.761;-0.280;-0.200
00:00:09.763;-0.275;-0.210
00:00:09.766;-0.275;-0.195
00:00:09.769;-0.295;-0.225
00:00:09.772;-0.310;-0.235
00:00:09.775;-0.325;-0.245
00:00:09.777;-0.340;-0.245
00:00:09.780;-0.340;-0.220
00:00:09.783;-0.325;-0.230
00:00:09.786;-0.315;-0.220
00:00:09.788;-0.310;-0.225
00:00:09.791;-0.315;-0.240
00:00:09.794;-0.330;-0.225
00:00:09.797;-0.330;-0.210
00:00:09.800;-0.325;-0.220
00:00:09.802;-0.325;-0.230
00:00:09.805;-0.335;-0.230
00:00:09.808;-0.345;-0.240
00:00:09.811;-0.350;-0.245
00:00:09.813;-0.350;-0.245
00:00:09.816;-0.350;-0.240
00:00:09.819;-0.345;-0.235
00:00:09.822;-0.350;-0.240
00:00:09.825;-0.365;-0.255
00:00:09.827;-0.360;-0.255
00:00:09.830;-0.350;-0.250
00:00:09.833;-0.355;-0.230
00:00:09.836;-0.345;-0.240
00:00:09.838;-0.345;-0.250
00:00:09.841;-0.350;-0.265
00:00:09.844;-0.365;-0.290
00:00:09.847;-0.380;-0.310
00:00:09.850;-0.405;-0.305
00:00:09.852;-0.425;-0.335
00:00:09.855;-0.440;-0.355
00:00:09.858;-0.470;-0.335
00:00:09.861;-0.520;-0.270
00:00:09.863;-0.540;-0.160
00:00:09.866;-0.490;-0.050
00:00:09.869;-0.390;0.010
00:00:09.872;-0.260;0.065
00:00:09.875;-0.115;0.135
00:00:09.877;0.085;0.240
00:00:09.880;0.360;0.355
00:00:09.883;0.615;0.395
00:00:09.886;0.780;0.255
00:00:09.888;0.835;-0.015
00:00:09.891;0.720;-0.295
00:00:09.894;0.410;-0.405
00:00:09.897;0.030;-0.390
00:00:09.900;-0.255;-0.340
00:00:09.902;-0.415;-0.305
00:00:09.905;-0.470;-0.310
00:00:09.908;-0.465;-0.295
00:00:09.911;-0.435;-0.295
00:00:09.913;-0.395;-0.280
00:00:09.916;-0.375;-0.270
00:00:09.919;-0.370;-0.265
00:00:09.922;-0.375;-0.285
00:00:09.925;-0.375;-0.290
00:00:09.927;-0.390;-0.290
00:00:09.930;-0.400;-0.290
00:00:09.933;-0.380;-0.285
00:00:09.936;-0.385;-0.290
00:00:09.938;-0.385;-0.290
00:00:09.941;-0.385;-0.285
00:00:09.944;-0.385;-0.285
00:00:09.947;-0.370;-0.285
00:00:09.950;-0.370;-0.265
00:00:09.952;-0.360;-0.265
00:00:09.955;-0.380;-0.275
00:00:09.958;-0.380;-0.285
00:00:09.961;-0.385;-0.280
00:00:09.963;-0.370;-0.270
00:00:09.966;-0.370;-0.270
00:00:09.969;-0.365;-0.275
00:00:09.972;-0.375;-0.270
00:00:09.975;-0.385;-0.285
00:00:09.977;-0.390;-0.300
00:00:09.980;-0.390;-0.280
00:00:09.983;-0.385;-0.275
00:00:09.986;-0.385;-0.285
00:00:09.988;-0.395;-0.285
00:00:09.991;-0.390;-0.295
00:00:09.994;-0.400;-0.290
00:00:09.997;-0.405;-0.285

